State,District,Market,Commodity,Variety,Group,Arrivals (Tonnes),Min_Price,Max_Price,Modal_Price,Reported Date
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,348.0,1302.1,1623.6,1446.2,2022-04-17
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,353.3,1599.7,2028.2,1766.3,2022-04-18
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,474.2,1401.1,1720.0,1503.2,2022-04-19
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,323.9,1388.1,1696.4,1601.0,2022-04-20
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,491.7,1625.6,1881.9,1716.4,2022-04-21
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,336.2,1308.3,1793.5,1532.3,2022-04-22
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,495.0,1499.1,1918.9,1688.0,2022-04-23
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,317.6,1309.6,1644.9,1438.1,2022-04-24
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,435.9,1496.7,1754.8,1594.6,2022-04-25
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,375.2,1738.6,2158.8,1992.0,2022-04-26
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,312.9,1329.6,1802.0,1555.1,2022-04-27
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,313.1,1487.6,1689.8,1584.7,2022-04-28
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,357.4,1542.2,1929.1,1715.2,2022-04-29
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,366.9,1916.1,2332.2,2091.1,2022-04-30
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,484.1,1578.0,2058.5,1774.3,2022-05-01
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,483.2,1632.5,1947.3,1806.5,2022-05-02
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,490.4,1754.9,2109.7,1862.3,2022-05-03
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,420.8,1354.7,1667.9,1576.6,2022-05-04
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,349.0,1454.1,1834.3,1700.4,2022-05-05
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,481.0,1566.1,1870.6,1772.0,2022-05-06
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,417.3,1696.4,2093.0,1980.1,2022-05-07
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,475.6,1619.8,1930.3,1725.5,2022-05-08
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,383.7,1591.8,1936.1,1779.8,2022-05-09
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,320.7,1385.7,1809.9,1549.1,2022-05-10
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,488.3,1601.4,1970.8,1741.0,2022-05-11
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,342.9,1356.6,1638.1,1459.4,2022-05-12
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,421.1,1823.4,2294.0,1952.7,2022-05-13
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,314.4,1476.6,1721.4,1635.8,2022-05-14
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,419.2,1344.9,1648.0,1471.9,2022-05-15
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,490.6,1400.9,1695.8,1561.4,2022-05-16
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,385.9,1478.9,1819.6,1717.9,2022-05-17
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,412.5,1323.9,1554.3,1432.5,2022-05-18
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,403.2,1502.8,1855.2,1597.6,2022-05-19
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,490.8,1307.6,1608.8,1496.4,2022-05-20
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,373.6,1576.1,2093.7,1777.1,2022-05-21
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,492.3,1438.9,1841.6,1625.6,2022-05-22
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,397.2,1622.4,2036.4,1752.8,2022-05-23
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,412.5,1743.6,2141.0,1911.9,2022-05-24
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,341.6,1445.1,1840.9,1659.5,2022-05-25
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,423.5,1628.3,2112.5,1809.5,2022-05-26
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,306.4,1570.4,1884.7,1670.5,2022-05-27
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,315.8,1581.3,2032.1,1731.4,2022-05-28
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,395.0,1539.1,2047.5,1808.7,2022-05-29
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,310.5,1523.1,1948.1,1721.6,2022-05-30
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,466.2,1513.9,1858.8,1705.4,2022-05-31
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,404.5,1353.7,1669.5,1434.8,2022-06-01
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,489.3,1274.2,1648.3,1481.9,2022-06-02
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,322.6,1457.5,1828.6,1608.6,2022-06-03
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,475.5,1592.0,1847.6,1684.4,2022-06-04
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,420.1,1330.7,1744.7,1543.7,2022-06-05
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,307.4,1533.5,1736.4,1622.8,2022-06-06
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,468.8,1458.7,1806.3,1614.6,2022-06-07
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,352.9,1610.2,1953.8,1707.5,2022-06-08
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,382.8,1685.3,2032.0,1787.5,2022-06-09
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,464.8,1358.3,1803.0,1576.8,2022-06-10
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,491.3,1776.5,2078.6,1925.0,2022-06-11
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,461.6,1814.3,2279.2,1933.7,2022-06-12
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,468.7,1364.2,1740.3,1521.1,2022-06-13
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,405.2,1707.7,2091.7,1901.1,2022-06-14
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,371.3,1537.4,1917.6,1675.5,2022-06-15
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,338.6,1719.9,1959.3,1814.9,2022-06-16
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,304.8,1578.4,1898.7,1720.0,2022-06-17
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,394.5,1719.6,2060.9,1849.5,2022-06-18
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,405.2,1475.8,1753.0,1625.4,2022-06-19
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,427.7,1500.4,1931.9,1698.0,2022-06-20
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,350.5,1474.7,1745.1,1660.5,2022-06-21
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,451.2,1389.2,1830.3,1613.9,2022-06-22
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,489.1,1523.4,1923.2,1726.9,2022-06-23
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,495.1,1565.4,1895.3,1681.4,2022-06-24
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,453.6,1564.9,2005.8,1743.1,2022-06-25
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,385.0,1662.1,2022.2,1897.2,2022-06-26
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,427.1,1603.8,1893.8,1698.3,2022-06-27
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,494.4,1395.9,1792.9,1570.1,2022-06-28
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,319.0,1511.6,1924.1,1743.9,2022-06-29
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,345.5,1457.5,1741.1,1612.2,2022-06-30
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,364.7,1406.9,1782.0,1516.4,2022-07-01
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,460.5,1461.0,1762.7,1549.7,2022-07-02
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,405.5,1553.2,2049.0,1816.8,2022-07-03
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,306.6,1417.1,1782.1,1560.7,2022-07-04
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,328.1,1431.4,1692.5,1578.6,2022-07-05
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,429.7,1338.2,1641.6,1496.7,2022-07-06
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,370.5,1643.7,2153.5,1832.4,2022-07-07
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,365.8,1424.0,1773.3,1580.7,2022-07-08
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,301.2,1631.2,1975.0,1818.1,2022-07-09
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,381.6,1663.5,1949.4,1794.3,2022-07-10
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,455.8,1336.9,1692.5,1565.9,2022-07-11
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,341.8,1335.2,1762.8,1524.7,2022-07-12
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,412.2,1557.6,2003.5,1763.1,2022-07-13
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,331.8,1592.8,2094.1,1826.7,2022-07-14
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,391.6,1538.4,1963.0,1687.6,2022-07-15
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,484.0,1563.5,2067.0,1810.4,2022-07-16
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,325.4,1613.1,1909.2,1777.3,2022-07-17
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,344.7,1474.6,1732.6,1636.0,2022-07-18
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,413.1,1485.1,1846.6,1661.2,2022-07-19
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,384.6,1443.0,1779.1,1681.7,2022-07-20
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,344.6,1459.2,1959.4,1708.3,2022-07-21
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,442.6,1518.2,1954.0,1697.0,2022-07-22
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,384.5,1637.2,2106.1,1797.7,2022-07-23
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,357.9,1528.4,1773.7,1636.7,2022-07-24
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,345.8,1709.7,2007.5,1862.8,2022-07-25
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,465.6,1734.1,2101.2,1846.9,2022-07-26
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,320.1,1392.9,1631.0,1540.2,2022-07-27
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,433.3,1254.3,1597.4,1438.3,2022-07-28
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,447.7,1583.9,2057.8,1782.7,2022-07-29
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,457.9,1712.4,2059.8,1830.4,2022-07-30
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,311.1,1351.0,1707.6,1515.5,2022-07-31
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,378.3,1904.5,2311.1,2192.6,2022-08-01
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,329.9,2004.6,2443.3,2253.3,2022-08-02
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,376.5,2189.5,2780.0,2437.2,2022-08-03
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,309.9,1706.2,2144.3,1962.2,2022-08-04
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,307.1,1870.7,2390.7,2106.4,2022-08-05
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,322.1,2068.7,2552.8,2188.8,2022-08-06
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,297.5,1874.2,2327.4,2038.1,2022-08-07
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,308.3,1877.8,2517.4,2153.5,2022-08-08
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,302.0,1856.2,2407.6,2082.3,2022-08-09
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,306.6,1947.3,2304.4,2139.1,2022-08-10
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,391.1,2016.5,2503.5,2144.8,2022-08-11
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,389.4,2116.5,2366.3,2252.7,2022-08-12
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,244.1,1913.2,2312.2,2097.6,2022-08-13
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,361.1,1835.1,2264.0,2044.3,2022-08-14
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,335.9,1725.1,2146.5,1970.2,2022-08-15
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,299.9,1798.2,2192.3,2004.3,2022-08-16
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,353.3,1897.1,2511.9,2172.3,2022-08-17
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,361.0,1796.5,2490.4,2112.1,2022-08-18
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,245.7,1790.6,2141.4,1977.4,2022-08-19
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,266.0,2249.5,2810.8,2409.5,2022-08-20
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,307.6,1946.0,2477.5,2242.4,2022-08-21
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,255.2,2097.1,2624.6,2264.7,2022-08-22
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,324.1,2214.8,2550.2,2385.1,2022-08-23
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,308.0,2047.1,2387.6,2187.6,2022-08-24
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,254.3,1745.3,2218.0,2052.9,2022-08-25
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,274.2,1943.9,2579.2,2262.3,2022-08-26
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,350.8,1908.3,2356.5,2129.8,2022-08-27
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,380.8,2015.8,2401.9,2251.7,2022-08-28
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,284.1,1803.0,2264.7,1996.8,2022-08-29
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,344.1,1956.2,2391.7,2103.4,2022-08-30
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,289.4,1939.4,2486.8,2210.3,2022-08-31
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,247.3,1951.0,2229.0,2110.4,2022-09-01
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,352.3,1836.8,2345.6,2077.6,2022-09-02
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,393.3,2043.9,2523.1,2349.0,2022-09-03
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,278.7,1701.5,2045.7,1829.3,2022-09-04
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,377.6,2060.3,2606.7,2366.3,2022-09-05
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,256.3,1742.9,2105.0,1914.0,2022-09-06
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,348.8,2016.8,2528.7,2220.5,2022-09-07
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,350.4,1917.2,2407.5,2125.6,2022-09-08
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,264.9,2299.5,2829.0,2511.8,2022-09-09
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,328.5,1892.5,2307.9,2009.1,2022-09-10
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,383.8,1737.4,2113.0,1985.1,2022-09-11
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,338.3,1837.4,2386.5,2082.3,2022-09-12
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,291.0,2192.5,2503.6,2362.6,2022-09-13
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,311.1,1737.4,2097.4,1929.9,2022-09-14
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,336.6,1700.8,2197.1,1917.9,2022-09-15
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,257.3,1703.1,2031.6,1929.8,2022-09-16
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,336.4,1953.4,2359.0,2228.6,2022-09-17
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,384.4,1935.5,2392.7,2110.7,2022-09-18
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,254.5,1840.9,2331.6,2137.1,2022-09-19
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,325.3,2099.2,2587.3,2261.7,2022-09-20
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,263.9,1965.1,2321.3,2094.2,2022-09-21
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,337.4,1743.9,2174.1,2038.8,2022-09-22
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,356.3,2055.6,2446.3,2257.1,2022-09-23
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,289.6,2187.0,2560.9,2363.5,2022-09-24
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,287.6,1973.0,2312.8,2197.5,2022-09-25
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,357.0,1689.4,2174.3,1958.4,2022-09-26
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,316.0,1973.1,2369.7,2113.9,2022-09-27
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,314.4,1658.8,2211.9,1918.5,2022-09-28
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,271.0,1901.9,2336.9,2047.2,2022-09-29
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,397.1,1456.5,1828.8,1632.1,2022-09-30
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,244.7,2063.5,2586.8,2215.7,2022-10-01
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,384.5,1879.9,2293.0,2056.3,2022-10-02
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,376.5,1741.7,1976.6,1845.1,2022-10-03
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,381.2,1527.3,1747.1,1644.9,2022-10-04
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,399.1,1776.4,2254.2,1937.0,2022-10-05
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,256.6,1708.2,2152.5,1971.0,2022-10-06
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,396.1,1985.8,2320.7,2131.8,2022-10-07
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,318.8,1774.4,2195.6,1976.8,2022-10-08
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,349.8,2003.1,2336.7,2216.9,2022-10-09
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,247.7,2212.1,2564.6,2374.7,2022-10-10
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,311.5,1945.6,2488.4,2114.0,2022-10-11
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,307.8,1764.5,2194.0,2008.0,2022-10-12
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,248.2,1870.5,2217.8,2043.1,2022-10-13
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,320.6,2064.9,2697.4,2294.8,2022-10-14
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,351.1,1811.8,2219.6,2064.5,2022-10-15
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,246.9,2332.0,2883.5,2519.7,2022-10-16
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,302.7,2105.3,2533.0,2263.1,2022-10-17
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,293.7,2172.7,2773.8,2511.9,2022-10-18
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,265.6,1995.0,2393.6,2254.1,2022-10-19
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,306.6,1932.4,2214.8,2056.9,2022-10-20
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,248.0,1712.4,2239.5,1943.4,2022-10-21
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,262.2,1923.8,2278.3,2026.6,2022-10-22
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,259.9,1773.6,2167.0,2021.8,2022-10-23
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,328.6,1937.2,2318.9,2121.5,2022-10-24
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,344.4,2075.7,2583.6,2370.2,2022-10-25
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,383.6,2043.1,2328.0,2184.6,2022-10-26
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,337.7,1670.5,2132.8,1947.1,2022-10-27
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,269.0,1835.0,2321.6,1973.3,2022-10-28
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,389.7,2017.4,2410.1,2147.3,2022-10-29
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,347.9,1891.0,2573.3,2209.2,2022-10-30
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,370.6,1802.1,2183.5,2031.6,2022-10-31
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,367.8,1319.3,1707.4,1475.1,2022-11-01
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,377.5,1603.2,2180.8,1866.4,2022-11-02
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,427.3,1452.2,1666.3,1545.3,2022-11-03
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,465.8,1520.2,1709.0,1620.6,2022-11-04
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,350.9,1719.7,2210.5,1938.3,2022-11-05
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,303.3,1333.8,1836.2,1565.1,2022-11-06
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,341.2,1463.8,1904.5,1646.2,2022-11-07
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,373.2,1641.5,1953.7,1752.7,2022-11-08
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,362.0,1354.7,1753.8,1531.2,2022-11-09
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,461.1,1629.6,2163.2,1872.9,2022-11-10
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,383.4,1989.6,2414.9,2163.5,2022-11-11
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,418.5,1574.3,1772.7,1658.0,2022-11-12
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,354.4,1638.4,1910.2,1746.5,2022-11-13
