city,date,temperature_c,precipitation_mm,rain_indicator
Nashik,2022-07-06,34.9,0.0,0
Nashik,2022-07-07,34.9,0.5,0
Nashik,2022-07-08,34.5,0.0,0
Nashik,2022-07-09,32.5,0.0,0
Nashik,2022-07-10,34.7,0.0,0
Nashik,2022-07-11,34.8,0.0,0
Nashik,2022-07-12,30.7,0.0,0
Nashik,2022-07-13,34.1,18.2,1
Nashik,2022-07-14,32.2,0.0,0
Nashik,2022-07-15,33.9,0.0,0
Nashik,2022-07-16,29.2,0.0,0
Nashik,2022-07-17,31.4,0.0,0
Nashik,2022-07-18,33.1,0.8,0
Nashik,2022-07-19,33.5,29.2,1
Nashik,2022-07-20,34.9,15.2,1
Nashik,2022-07-21,33.8,5.6,1
Nashik,2022-07-22,30.5,0.0,0
Nashik,2022-07-23,32.9,12.7,1
Nashik,2022-07-24,35.1,0.2,0
Nashik,2022-07-25,29.2,0.0,0
Nashik,2022-07-26,33.5,0.0,0
Nashik,2022-07-27,31.0,3.7,1
Nashik,2022-07-28,32.4,0.0,0
Nashik,2022-07-29,32.1,0.0,0
Nashik,2022-07-30,31.2,0.0,0
Nashik,2022-07-31,32.4,0.0,0
Nashik,2022-08-01,30.9,3.8,1
Nashik,2022-08-02,30.2,0.0,0
Nashik,2022-08-03,30.3,0.0,0
Nashik,2022-08-04,31.2,0.0,0
Nashik,2022-08-05,29.4,51.4,1
Nashik,2022-08-06,34.7,0.0,0
Nashik,2022-08-07,30.8,1.5,0
Nashik,2022-08-08,31.0,0.0,0
Nashik,2022-08-09,31.3,0.0,0
Nashik,2022-08-10,32.6,0.0,0
Nashik,2022-08-11,33.0,5.4,1
Nashik,2022-08-12,32.7,0.0,0
Nashik,2022-08-13,30.7,0.0,0
Nashik,2022-08-14,29.8,0.0,0
Nashik,2022-08-15,33.3,0.0,0
Nashik,2022-08-16,30.6,0.0,0
Nashik,2022-08-17,32.4,0.0,0
Nashik,2022-08-18,31.1,0.0,0
Nashik,2022-08-19,28.5,1.2,0
Nashik,2022-08-20,33.8,24.8,1
Nashik,2022-08-21,29.1,0.0,0
Nashik,2022-08-22,29.2,0.0,0
Nashik,2022-08-23,28.0,0.0,0
Nashik,2022-08-24,30.2,0.0,0
Nashik,2022-08-25,29.6,0.0,0
Nashik,2022-08-26,31.9,0.1,0
Nashik,2022-08-27,30.1,0.0,0
Nashik,2022-08-28,29.3,0.0,0
Nashik,2022-08-29,29.8,0.0,0
Nashik,2022-08-30,29.5,0.0,0
Nashik,2022-08-31,28.0,0.0,0
Nashik,2022-09-01,31.0,0.0,0
Nashik,2022-09-02,28.3,0.0,0
Nashik,2022-09-03,28.1,0.0,0
Nashik,2022-09-04,26.5,0.0,0
Nashik,2022-09-05,28.3,0.0,0
Nashik,2022-09-06,27.9,11.8,1
Nashik,2022-09-07,23.8,0.0,0
Nashik,2022-09-08,29.0,0.0,0
Nashik,2022-09-09,29.2,0.0,0
Nashik,2022-09-10,32.0,0.0,0
Nashik,2022-09-11,28.0,0.0,0
Nashik,2022-09-12,28.4,29.6,1
Nashik,2022-09-13,26.1,0.0,0
Nashik,2022-09-14,28.6,0.0,0
Nashik,2022-09-15,29.5,0.0,0
Nashik,2022-09-16,27.7,11.7,1
Nashik,2022-09-17,26.5,0.0,0
Nashik,2022-09-18,26.9,6.3,1
Nashik,2022-09-19,29.3,0.0,0
Nashik,2022-09-20,26.8,0.0,0
Nashik,2022-09-21,30.9,50.1,1
Nashik,2022-09-22,25.6,0.0,0
Nashik,2022-09-23,29.4,40.5,1
Nashik,2022-09-24,28.5,15.2,1
Nashik,2022-09-25,25.6,0.0,0
Nashik,2022-09-26,29.3,0.0,0
Nashik,2022-09-27,30.2,4.8,1
Nashik,2022-09-28,29.9,0.0,0
Nashik,2022-09-29,25.9,3.3,1
Nashik,2022-09-30,25.9,0.2,0
Nashik,2022-10-01,24.1,0.0,0
Nashik,2022-10-02,26.8,0.0,0
Nashik,2022-10-03,27.3,1.7,0
Nashik,2022-10-04,26.2,0.0,0
Nashik,2022-10-05,27.2,0.0,0
Nashik,2022-10-06,25.7,0.0,0
Nashik,2022-10-07,26.7,0.0,0
Nashik,2022-10-08,28.7,0.0,0
Nashik,2022-10-09,25.2,0.0,0
Nashik,2022-10-10,26.1,0.0,0
Nashik,2022-10-11,27.3,0.0,0
Nashik,2022-10-12,27.0,0.0,0
Nashik,2022-10-13,27.0,0.0,0
Nashik,2022-10-14,25.1,0.0,0
Nashik,2022-10-15,27.3,0.2,0
Nashik,2022-10-16,30.1,0.0,0
Nashik,2022-10-17,27.9,4.8,1
Nashik,2022-10-18,25.7,0.0,0
Nashik,2022-10-19,25.1,0.0,0
Nashik,2022-10-20,21.8,0.0,0
Nashik,2022-10-21,29.2,0.0,0
Nashik,2022-10-22,25.4,0.0,0
Nashik,2022-10-23,28.9,0.0,0
Nashik,2022-10-24,25.9,0.0,0
Nashik,2022-10-25,23.4,0.0,0
Nashik,2022-10-26,23.1,0.0,0
Nashik,2022-10-27,25.6,0.0,0
Nashik,2022-10-28,25.3,0.0,0
Nashik,2022-10-29,23.7,0.0,0
Nashik,2022-10-30,19.2,0.0,0
Nashik,2022-10-31,25.0,0.0,0
Nashik,2022-11-01,28.3,0.0,0
Nashik,2022-11-02,28.2,0.0,0
Nashik,2022-11-03,25.6,0.0,0
Nashik,2022-11-04,23.8,0.0,0
Nashik,2022-11-05,24.9,0.0,0
Nashik,2022-11-06,22.9,0.0,0
Nashik,2022-11-07,25.5,0.0,0
Nashik,2022-11-08,22.0,0.0,0
Nashik,2022-11-09,24.7,0.0,0
Nashik,2022-11-10,26.0,0.0,0
Nashik,2022-11-11,25.0,0.0,0
Nashik,2022-11-12,22.5,0.0,0
Nashik,2022-11-13,26.4,0.0,0
Nashik,2022-11-14,24.0,0.0,0
Nashik,2022-11-15,24.0,0.0,0
Nashik,2022-11-16,25.0,0.0,0
Nashik,2022-11-17,17.9,0.0,0
Nashik,2022-11-18,22.3,0.0,0
Nashik,2022-11-19,23.1,0.0,0
Nashik,2022-11-20,25.7,0.0,0
Nashik,2022-11-21,20.9,0.0,0
Nashik,2022-11-22,24.3,0.0,0
Nashik,2022-11-23,22.2,0.0,0
Nashik,2022-11-24,22.9,0.0,0
Nashik,2022-11-25,21.9,0.0,0
Nashik,2022-11-26,22.5,0.0,0
Nashik,2022-11-27,23.3,0.0,0
Nashik,2022-11-28,23.1,0.0,0
Nashik,2022-11-29,22.0,0.0,0
Nashik,2022-11-30,19.6,0.0,0
Nashik,2022-12-01,21.7,0.0,0
Nashik,2022-12-02,21.8,0.0,0
Nashik,2022-12-03,24.4,0.8,0
Nashik,2022-12-04,21.5,0.0,0
Nashik,2022-12-05,24.5,0.0,0
Nashik,2022-12-06,19.7,0.0,0
Nashik,2022-12-07,23.7,0.0,0
Nashik,2022-12-08,22.7,0.0,0
Nashik,2022-12-09,24.2,0.0,0
Nashik,2022-12-10,22.6,0.0,0
Nashik,2022-12-11,21.5,0.0,0
Nashik,2022-12-12,23.0,0.0,0
Nashik,2022-12-13,22.9,0.0,0
Nashik,2022-12-14,23.5,0.0,0
Nashik,2022-12-15,24.7,0.0,0
Nashik,2022-12-16,21.1,0.0,0
Nashik,2022-12-17,24.6,0.0,0
Nashik,2022-12-18,20.9,0.0,0
Nashik,2022-12-19,24.1,0.0,0
Nashik,2022-12-20,24.1,0.0,0
Nashik,2022-12-21,22.2,0.0,0
Nashik,2022-12-22,21.6,0.0,0
Nashik,2022-12-23,21.6,0.2,0
Nashik,2022-12-24,23.1,0.0,0
Nashik,2022-12-25,23.4,0.0,0
Nashik,2022-12-26,24.1,0.0,0
Nashik,2022-12-27,21.6,0.0,0
Nashik,2022-12-28,22.5,0.0,0
Nashik,2022-12-29,23.1,0.0,0
Nashik,2022-12-30,20.8,0.0,0
Nashik,2022-12-31,23.3,0.0,0
Nashik,2023-01-01,24.2,0.0,0
Nashik,2023-01-02,21.9,0.0,0
Nashik,2023-01-03,23.9,0.0,0
Nashik,2023-01-04,21.3,0.0,0
Nashik,2023-01-05,21.7,0.0,0
Nashik,2023-01-06,18.6,0.0,0
Nashik,2023-01-07,22.7,0.0,0
Nashik,2023-01-08,22.3,0.0,0
Nashik,2023-01-09,23.6,0.0,0
Nashik,2023-01-10,28.0,0.0,0
Nashik,2023-01-11,25.4,0.0,0
Nashik,2023-01-12,25.0,0.0,0
Nashik,2023-01-13,20.4,0.0,0
Nashik,2023-01-14,24.5,0.0,0
Nashik,2023-01-15,24.6,0.0,0
Nashik,2023-01-16,24.3,0.0,0
Nashik,2023-01-17,22.1,0.0,0
Nashik,2023-01-18,23.9,0.0,0
Nashik,2023-01-19,24.4,0.0,0
Nashik,2023-01-20,22.9,0.0,0
Nashik,2023-01-21,24.7,0.0,0
Nashik,2023-01-22,25.1,0.0,0
Nashik,2023-01-23,23.5,0.0,0
Nashik,2023-01-24,22.1,0.0,0
Nashik,2023-01-25,20.9,0.0,0
Nashik,2023-01-26,23.5,0.0,0
Nashik,2023-01-27,22.3,0.0,0
Nashik,2023-01-28,23.3,0.0,0
Nashik,2023-01-29,24.8,0.0,0
Nashik,2023-01-30,24.9,0.0,0
Nashik,2023-01-31,23.5,0.0,0
Nashik,2023-02-01,22.9,0.0,0
Nashik,2023-02-02,23.9,0.0,0
Nashik,2023-02-03,26.8,0.0,0
Nashik,2023-02-04,21.2,0.0,0
Nashik,2023-02-05,23.8,0.0,0
Nashik,2023-02-06,22.6,0.0,0
Nashik,2023-02-07,26.3,0.0,0
Nashik,2023-02-08,25.4,0.0,0
Nashik,2023-02-09,25.0,0.0,0
Nashik,2023-02-10,23.3,0.0,0
Nashik,2023-02-11,22.9,0.0,0
Nashik,2023-02-12,25.7,0.0,0
Nashik,2023-02-13,25.0,0.0,0
Nashik,2023-02-14,23.6,0.0,0
Nashik,2023-02-15,25.1,0.0,0
Nashik,2023-02-16,24.9,0.0,0
Nashik,2023-02-17,27.1,0.0,0
Nashik,2023-02-18,26.3,0.0,0
Nashik,2023-02-19,25.2,0.0,0
Nashik,2023-02-20,25.9,0.0,0
Nashik,2023-02-21,26.4,0.0,0
Nashik,2023-02-22,25.8,0.0,0
Nashik,2023-02-23,23.3,0.0,0
Nashik,2023-02-24,28.2,0.0,0
Nashik,2023-02-25,30.0,0.0,0
Nashik,2023-02-26,28.2,0.0,0
Nashik,2023-02-27,28.0,0.0,0
Nashik,2023-02-28,25.5,0.0,0
Nashik,2023-03-01,29.1,0.0,0
Nashik,2023-03-02,27.1,0.0,0
Nashik,2023-03-03,28.4,0.0,0
Nashik,2023-03-04,26.9,0.0,0
Nashik,2023-03-05,24.6,0.0,0
Nashik,2023-03-06,26.5,0.0,0
Nashik,2023-03-07,28.2,0.0,0
Nashik,2023-03-08,26.2,0.0,0
Nashik,2023-03-09,27.4,0.0,0
Nashik,2023-03-10,26.3,0.0,0
Nashik,2023-03-11,25.8,0.0,0
Nashik,2023-03-12,22.1,0.0,0
Nashik,2023-03-13,23.6,0.0,0
Nashik,2023-03-14,25.7,0.0,0
Nashik,2023-03-15,26.6,0.0,0
Nashik,2023-03-16,29.6,0.0,0
Nashik,2023-03-17,26.0,0.0,0
Nashik,2023-03-18,26.0,0.0,0
Nashik,2023-03-19,31.2,1.4,0
Nashik,2023-03-20,29.7,0.0,0
Nashik,2023-03-21,24.2,0.0,0
Nashik,2023-03-22,29.3,0.0,0
Nashik,2023-03-23,28.0,0.0,0
Nashik,2023-03-24,29.3,0.0,0
Nashik,2023-03-25,29.6,0.0,0
Nashik,2023-03-26,34.0,0.0,0
Nashik,2023-03-27,27.8,0.0,0
Nashik,2023-03-28,27.8,0.0,0
Nashik,2023-03-29,30.0,0.0,0
Nashik,2023-03-30,26.5,0.0,0
Nashik,2023-03-31,27.5,0.0,0
Nashik,2023-04-01,28.7,0.0,0
Nashik,2023-04-02,31.9,1.1,0
Nashik,2023-04-03,30.4,1.3,0
Nashik,2023-04-04,25.4,0.0,0
Nashik,2023-04-05,33.0,0.0,0
Nashik,2023-04-06,29.3,0.0,0
Nashik,2023-04-07,28.1,0.0,0
Nashik,2023-04-08,33.6,0.0,0
Nashik,2023-04-09,27.4,0.0,0
Nashik,2023-04-10,32.0,0.0,0
Nashik,2023-04-11,29.8,0.0,0
Nashik,2023-04-12,31.2,0.0,0
Nashik,2023-04-13,30.9,0.0,0
Nashik,2023-04-14,31.3,0.4,0
Nashik,2023-04-15,34.4,0.0,0
Nashik,2023-04-16,31.8,0.0,0
Nashik,2023-04-17,33.9,0.0,0
Nashik,2023-04-18,28.8,0.0,0
Nashik,2023-04-19,30.6,0.0,0
Nashik,2023-04-20,30.4,0.0,0
Nashik,2023-04-21,27.3,0.0,0
Nashik,2023-04-22,31.4,0.0,0
Nashik,2023-04-23,32.2,0.0,0
Nashik,2023-04-24,30.2,0.0,0
Nashik,2023-04-25,32.2,0.0,0
Nashik,2023-04-26,32.6,0.0,0
Nashik,2023-04-27,30.3,0.0,0
Nashik,2023-04-28,27.6,0.0,0
Nashik,2023-04-29,28.9,0.0,0
Nashik,2023-04-30,31.7,0.0,0
Nashik,2023-05-01,31.2,0.0,0
Nashik,2023-05-02,30.5,0.0,0
Nashik,2023-05-03,28.4,0.0,0
Nashik,2023-05-04,30.0,0.0,0
Nashik,2023-05-05,33.1,0.0,0
Nashik,2023-05-06,34.3,0.0,0
Nashik,2023-05-07,31.8,0.0,0
Nashik,2023-05-08,28.6,1.9,0
Nashik,2023-05-09,32.1,1.4,0
Nashik,2023-05-10,32.7,0.0,0
Nashik,2023-05-11,31.9,0.0,0
Nashik,2023-05-12,34.1,0.0,0
Nashik,2023-05-13,32.3,0.0,0
Nashik,2023-05-14,33.1,0.0,0
Nashik,2023-05-15,31.6,0.0,0
Nashik,2023-05-16,31.2,0.0,0
Nashik,2023-05-17,32.0,0.0,0
Nashik,2023-05-18,32.8,0.0,0
Nashik,2023-05-19,32.5,0.0,0
Nashik,2023-05-20,32.4,0.0,0
Nashik,2023-05-21,31.1,0.0,0
Nashik,2023-05-22,33.7,0.0,0
Nashik,2023-05-23,34.6,0.0,0
Nashik,2023-05-24,32.5,0.0,0
Nashik,2023-05-25,33.9,0.0,0
Nashik,2023-05-26,33.0,0.0,0
Nashik,2023-05-27,30.8,0.0,0
Nashik,2023-05-28,33.8,0.0,0
Nashik,2023-05-29,32.6,0.0,0
Nashik,2023-05-30,34.0,0.0,0
Nashik,2023-05-31,35.5,0.0,0
Nashik,2023-06-01,32.1,3.0,1
Nashik,2023-06-02,31.1,0.0,0
Nashik,2023-06-03,32.3,19.8,1
Nashik,2023-06-04,32.8,0.0,0
Nashik,2023-06-05,32.2,0.0,0
Nashik,2023-06-06,33.1,0.0,0
Nashik,2023-06-07,32.9,22.4,1
Nashik,2023-06-08,35.5,0.0,0
Nashik,2023-06-09,31.7,0.0,0
Nashik,2023-06-10,31.7,0.8,0
Nashik,2023-06-11,32.2,0.0,0
Nashik,2023-06-12,34.9,0.0,0
Nashik,2023-06-13,34.4,0.0,0
Nashik,2023-06-14,30.9,0.0,0
Nashik,2023-06-15,30.8,0.0,0
Nashik,2023-06-16,33.7,0.0,0
Nashik,2023-06-17,32.9,9.8,1
Nashik,2023-06-18,29.8,0.0,0
Nashik,2023-06-19,32.7,0.0,0
Nashik,2023-06-20,31.0,0.0,0
Nashik,2023-06-21,32.8,0.0,0
Nashik,2023-06-22,33.0,0.0,0
Nashik,2023-06-23,32.1,0.0,0
Nashik,2023-06-24,32.7,0.0,0
Nashik,2023-06-25,31.6,10.3,1
Nashik,2023-06-26,30.9,5.3,1
Nashik,2023-06-27,34.0,0.0,0
Nashik,2023-06-28,36.2,0.0,0
Nashik,2023-06-29,32.7,25.6,1
Nashik,2023-06-30,33.0,14.7,1
Nashik,2023-07-01,32.6,0.0,0
Nashik,2023-07-02,33.6,0.0,0
Nashik,2023-07-03,32.2,0.0,0
Nashik,2023-07-04,33.2,0.0,0
Nashik,2023-07-05,31.7,18.8,1
Nashik,2023-07-06,32.7,0.0,0
Nashik,2023-07-07,31.2,0.0,0
Nashik,2023-07-08,30.0,0.0,0
Nashik,2023-07-09,31.7,30.4,1
Nashik,2023-07-10,32.1,0.0,0
Nashik,2023-07-11,37.0,0.0,0
Nashik,2023-07-12,34.1,0.0,0
Nashik,2023-07-13,30.8,9.2,1
Nashik,2023-07-14,32.7,0.0,0
Nashik,2023-07-15,33.9,0.0,0
Nashik,2023-07-16,31.8,0.4,0
Nashik,2023-07-17,33.0,5.6,1
Nashik,2023-07-18,31.5,0.0,0
Nashik,2023-07-19,31.4,0.0,0
Nashik,2023-07-20,33.0,0.0,0
Nashik,2023-07-21,34.7,19.8,1
Nashik,2023-07-22,32.6,0.0,0
Nashik,2023-07-23,35.5,0.0,0
Nashik,2023-07-24,33.1,13.2,1
Nashik,2023-07-25,36.1,0.0,0
Nashik,2023-07-26,32.8,0.0,0
Nashik,2023-07-27,30.6,0.0,0
Nashik,2023-07-28,32.3,0.0,0
Nashik,2023-07-29,31.9,0.0,0
Nashik,2023-07-30,34.5,6.3,1
Nashik,2023-07-31,33.3,24.0,1
Nashik,2023-08-01,32.5,0.0,0
Nashik,2023-08-02,30.7,0.0,0
Nashik,2023-08-03,30.4,4.6,1
Nashik,2023-08-04,30.8,0.0,0
Nashik,2023-08-05,30.2,0.0,0
Nashik,2023-08-06,33.7,0.0,0
Nashik,2023-08-07,30.0,0.0,0
Nashik,2023-08-08,33.5,1.7,0
Nashik,2023-08-09,29.8,0.0,0
Nashik,2023-08-10,30.1,1.7,0
Nashik,2023-08-11,32.5,0.0,0
Nashik,2023-08-12,28.7,0.0,0
Nashik,2023-08-13,32.3,0.0,0
Nashik,2023-08-14,28.8,0.0,0
Nashik,2023-08-15,32.1,0.0,0
Nashik,2023-08-16,28.2,0.0,0
Nashik,2023-08-17,28.5,18.7,1
Nashik,2023-08-18,31.9,0.0,0
Nashik,2023-08-19,28.6,0.0,0
Nashik,2023-08-20,32.0,0.0,0
Nashik,2023-08-21,32.6,0.0,0
Nashik,2023-08-22,31.4,0.0,0
Nashik,2023-08-23,27.2,0.0,0
Nashik,2023-08-24,29.5,0.0,0
Nashik,2023-08-25,26.8,0.0,0
Nashik,2023-08-26,33.7,0.0,0
Nashik,2023-08-27,31.0,3.2,1
Nashik,2023-08-28,31.4,0.0,0
Nashik,2023-08-29,30.8,0.0,0
Nashik,2023-08-30,29.5,4.1,1
Nashik,2023-08-31,28.1,0.0,0
Nashik,2023-09-01,33.0,4.9,1
Nashik,2023-09-02,26.9,39.1,1
Nashik,2023-09-03,29.1,32.5,1
Nashik,2023-09-04,31.8,0.0,0
Nashik,2023-09-05,29.6,0.0,0
Nashik,2023-09-06,27.0,3.3,1
Nashik,2023-09-07,29.4,0.0,0
Nashik,2023-09-08,27.2,0.0,0
Nashik,2023-09-09,26.0,0.0,0
Nashik,2023-09-10,27.6,0.0,0
Nashik,2023-09-11,30.9,0.0,0
Nashik,2023-09-12,28.3,0.0,0
Nashik,2023-09-13,26.7,2.2,0
Nashik,2023-09-14,26.7,18.9,1
Nashik,2023-09-15,29.2,0.0,0
Nashik,2023-09-16,27.8,24.5,1
Nashik,2023-09-17,26.3,0.0,0
Nashik,2023-09-18,28.9,16.0,1
Nashik,2023-09-19,28.5,5.3,1
Nashik,2023-09-20,27.9,0.0,0
Nashik,2023-09-21,24.3,0.0,0
Nashik,2023-09-22,27.8,0.0,0
Nashik,2023-09-23,28.0,0.0,0
Nashik,2023-09-24,29.7,0.0,0
Nashik,2023-09-25,24.6,0.0,0
Nashik,2023-09-26,25.8,39.1,1
Nashik,2023-09-27,26.2,0.0,0
Nashik,2023-09-28,26.7,1.4,0
Nashik,2023-09-29,26.8,0.0,0
Nashik,2023-09-30,24.4,0.0,0
Nashik,2023-10-01,26.1,0.0,0
Nashik,2023-10-02,29.8,0.0,0
Nashik,2023-10-03,24.9,0.0,0
Nashik,2023-10-04,26.6,0.0,0
Nashik,2023-10-05,27.5,0.0,0
Nashik,2023-10-06,27.9,0.0,0
Nashik,2023-10-07,27.6,0.0,0
Nashik,2023-10-08,25.4,0.0,0
Nashik,2023-10-09,24.7,0.0,0
Nashik,2023-10-10,29.3,0.0,0
Nashik,2023-10-11,27.7,0.0,0
Nashik,2023-10-12,26.2,0.0,0
Nashik,2023-10-13,28.5,0.0,0
Nashik,2023-10-14,23.2,0.0,0
Nashik,2023-10-15,23.5,0.0,0
Nashik,2023-10-16,21.9,0.0,0
Nashik,2023-10-17,25.9,0.6,0
Nashik,2023-10-18,25.9,0.0,0
Nashik,2023-10-19,26.4,0.0,0
Nashik,2023-10-20,25.0,0.0,0
Nashik,2023-10-21,25.5,0.0,0
Nashik,2023-10-22,23.9,0.0,0
Nashik,2023-10-23,25.8,0.0,0
Nashik,2023-10-24,22.9,0.0,0
Nashik,2023-10-25,25.5,0.0,0
Nashik,2023-10-26,23.8,0.0,0
Nashik,2023-10-27,22.6,0.0,0
Nashik,2023-10-28,24.4,0.0,0
Nashik,2023-10-29,26.4,0.0,0
Nashik,2023-10-30,23.4,0.0,0
Nashik,2023-10-31,26.0,0.0,0
Nashik,2023-11-01,24.6,0.0,0
Nashik,2023-11-02,22.8,0.0,0
Nashik,2023-11-03,23.8,0.0,0
Nashik,2023-11-04,24.2,0.0,0
Nashik,2023-11-05,20.1,0.0,0
Nashik,2023-11-06,21.7,0.0,0
Nashik,2023-11-07,23.5,1.5,0
Nashik,2023-11-08,25.5,0.0,0
Nashik,2023-11-09,23.1,0.0,0
Nashik,2023-11-10,24.7,0.0,0
Nashik,2023-11-11,24.0,0.0,0
Nashik,2023-11-12,22.5,0.0,0
Nashik,2023-11-13,23.0,0.0,0
Nashik,2023-11-14,21.5,0.0,0
Nashik,2023-11-15,27.1,0.4,0
Nashik,2023-11-16,27.4,0.8,0
Nashik,2023-11-17,25.8,0.0,0
Nashik,2023-11-18,25.5,0.0,0
Nashik,2023-11-19,26.2,0.0,0
Nashik,2023-11-20,21.8,0.0,0
Nashik,2023-11-21,23.2,0.0,0
Nashik,2023-11-22,25.5,0.0,0
Nashik,2023-11-23,22.2,0.0,0
Nashik,2023-11-24,24.0,0.0,0
Nashik,2023-11-25,23.9,1.3,0
Nashik,2023-11-26,22.5,0.0,0
Nashik,2023-11-27,24.1,0.0,0
Nashik,2023-11-28,18.6,2.6,1
Nashik,2023-11-29,21.0,0.0,0
Nashik,2023-11-30,26.8,0.0,0
Nashik,2023-12-01,24.1,0.0,0
Nashik,2023-12-02,18.9,0.0,0
Nashik,2023-12-03,24.5,0.0,0
Nashik,2023-12-04,21.9,0.0,0
Nashik,2023-12-05,22.5,0.0,0
Nashik,2023-12-06,22.5,0.0,0
Nashik,2023-12-07,26.9,0.0,0
Nashik,2023-12-08,22.9,0.0,0
Nashik,2023-12-09,21.9,0.0,0
Nashik,2023-12-10,24.3,0.0,0
Nashik,2023-12-11,24.0,0.3,0
Nashik,2023-12-12,24.4,0.0,0
Nashik,2023-12-13,23.1,0.0,0
Nashik,2023-12-14,21.9,0.0,0
Nashik,2023-12-15,19.9,0.0,0
Nashik,2023-12-16,21.6,0.0,0
Nashik,2023-12-17,21.6,0.0,0
Nashik,2023-12-18,26.2,0.0,0
Nashik,2023-12-19,24.5,0.0,0
Nashik,2023-12-20,22.2,0.0,0
Nashik,2023-12-21,23.2,0.0,0
Nashik,2023-12-22,21.8,0.0,0
Nashik,2023-12-23,25.2,0.0,0
Nashik,2023-12-24,21.8,0.0,0
Nashik,2023-12-25,21.6,0.0,0
Nashik,2023-12-26,23.1,0.0,0
Nashik,2023-12-27,20.5,0.0,0
Nashik,2023-12-28,22.7,0.0,0
Nashik,2023-12-29,21.9,0.0,0
Nashik,2023-12-30,23.9,0.0,0
Nashik,2023-12-31,25.4,6.2,1
