product,category,price_per_kg,units_shipped,units_sold,units_on_hand,supplier_location,date,product_clean
Onion,Vegetables,34.0,36.1,28.1,15.5,Mumbai,2023-08-29,onion
Onion,Vegetables,39.0,29.4,26.4,10.6,Mumbai,2023-08-30,onion
Onion,Vegetables,37.6,33.2,27.9,11.2,Mumbai,2023-08-31,onion
Onion,Vegetables,34.4,35.1,29.5,10.3,Mumbai,2023-09-01,onion
Onion,Vegetables,39.0,39.9,34.9,7.8,Mumbai,2023-09-02,onion
Onion,Vegetables,34.5,42.2,33.7,16.1,Mumbai,2023-09-03,onion
Onion,Vegetables,38.5,30.0,24.5,12.7,Mumbai,2023-09-04,onion
Onion,Vegetables,39.5,29.8,26.2,7.6,Mumbai,2023-09-05,onion
Onion,Vegetables,40.3,32.2,27.1,11.7,Mumbai,2023-09-06,onion
Onion,Vegetables,39.0,31.4,27.9,6.0,Mumbai,2023-09-07,onion
Onion,Vegetables,34.3,42.0,34.3,13.0,Mumbai,2023-09-08,onion
Onion,Vegetables,39.9,41.8,32.1,16.6,Mumbai,2023-09-09,onion
Onion,Vegetables,38.5,40.5,34.3,10.5,Mumbai,2023-09-10,onion
Onion,Vegetables,35.0,32.3,26.4,10.4,Mumbai,2023-09-11,onion
Onion,Vegetables,34.7,33.5,26.0,9.5,Mumbai,2023-09-12,onion
Onion,Vegetables,35.6,40.3,30.5,12.1,Mumbai,2023-09-13,onion
Onion,Vegetables,34.0,32.8,28.1,12.3,Mumbai,2023-09-14,onion
Onion,Vegetables,39.2,34.3,27.1,10.9,Mumbai,2023-09-15,onion
Onion,Vegetables,38.3,34.6,29.8,8.4,Mumbai,2023-09-16,onion
Onion,Vegetables,35.9,42.7,35.2,10.9,Mumbai,2023-09-17,onion
Onion,Vegetables,36.0,31.3,26.5,11.2,Mumbai,2023-09-18,onion
Onion,Vegetables,37.5,33.4,26.2,14.0,Mumbai,2023-09-19,onion
Onion,Vegetables,33.6,38.4,33.0,12.7,Mumbai,2023-09-20,onion
Onion,Vegetables,38.2,25.0,23.2,5.2,Mumbai,2023-09-21,onion
Onion,Vegetables,34.9,31.6,27.2,7.5,Mumbai,2023-09-22,onion
Onion,Vegetables,34.2,38.7,31.8,10.1,Mumbai,2023-09-23,onion
Onion,Vegetables,36.7,40.0,35.3,7.2,Mumbai,2023-09-24,onion
Onion,Vegetables,40.2,21.6,19.5,7.1,Mumbai,2023-09-25,onion
Onion,Vegetables,37.7,28.1,24.6,8.4,Mumbai,2023-09-26,onion
Onion,Vegetables,34.8,35.7,33.4,7.4,Mumbai,2023-09-27,onion
Onion,Vegetables,36.0,30.6,28.5,9.7,Mumbai,2023-09-28,onion
Onion,Vegetables,35.0,24.3,21.5,8.0,Mumbai,2023-09-29,onion
Onion,Vegetables,38.1,46.5,36.2,16.1,Mumbai,2023-09-30,onion
Onion,Vegetables,36.9,44.4,33.1,16.5,Mumbai,2023-10-01,onion
Onion,Vegetables,35.4,39.5,33.4,11.0,Mumbai,2023-10-02,onion
Onion,Vegetables,35.2,36.1,27.4,12.2,Mumbai,2023-10-03,onion
Onion,Vegetables,35.7,30.8,24.1,9.2,Mumbai,2023-10-04,onion
Onion,Vegetables,39.1,31.6,28.4,5.8,Mumbai,2023-10-05,onion
Onion,Vegetables,34.8,43.9,34.3,17.2,Mumbai,2023-10-06,onion
Onion,Vegetables,38.4,45.1,34.7,16.3,Mumbai,2023-10-07,onion
Onion,Vegetables,33.4,38.9,34.2,8.5,Mumbai,2023-10-08,onion
Onion,Vegetables,35.6,38.4,30.2,14.4,Mumbai,2023-10-09,onion
Onion,Vegetables,36.2,31.5,27.4,6.8,Mumbai,2023-10-10,onion
Onion,Vegetables,36.4,28.8,26.3,6.6,Mumbai,2023-10-11,onion
Onion,Vegetables,33.4,25.7,24.4,8.5,Mumbai,2023-10-12,onion
Onion,Vegetables,37.7,36.5,28.8,14.1,Mumbai,2023-10-13,onion
Onion,Vegetables,39.9,46.7,41.6,11.8,Mumbai,2023-10-14,onion
Onion,Vegetables,40.3,37.0,31.3,12.6,Mumbai,2023-10-15,onion
Onion,Vegetables,33.2,34.3,27.9,13.8,Mumbai,2023-10-16,onion
Onion,Vegetables,34.2,35.6,30.4,12.3,Mumbai,2023-10-17,onion
Onion,Vegetables,39.8,37.8,29.8,12.4,Mumbai,2023-10-18,onion
Onion,Vegetables,37.3,30.4,27.6,6.6,Mumbai,2023-10-19,onion
Onion,Vegetables,36.0,31.1,25.8,9.0,Mumbai,2023-10-20,onion
Onion,Vegetables,36.6,39.4,30.1,13.0,Mumbai,2023-10-21,onion
Onion,Vegetables,37.5,38.7,31.7,10.2,Mumbai,2023-10-22,onion
Onion,Vegetables,33.3,33.9,28.9,11.6,Mumbai,2023-10-23,onion
Onion,Vegetables,33.4,42.1,32.9,13.7,Mumbai,2023-10-24,onion
Onion,Vegetables,37.1,30.7,28.7,8.4,Mumbai,2023-10-25,onion
Onion,Vegetables,38.8,38.5,32.4,10.7,Mumbai,2023-10-26,onion
Onion,Vegetables,34.9,38.9,31.2,14.3,Mumbai,2023-10-27,onion
Onion,Vegetables,39.1,37.1,33.2,8.3,Mumbai,2023-10-28,onion
Onion,Vegetables,36.3,37.4,30.5,9.4,Mumbai,2023-10-29,onion
Onion,Vegetables,38.9,36.7,27.4,13.0,Mumbai,2023-10-30,onion
Onion,Vegetables,36.8,28.5,26.0,8.9,Mumbai,2023-10-31,onion
Onion,Vegetables,38.1,37.2,30.5,14.4,Mumbai,2023-11-01,onion
Onion,Vegetables,40.0,28.5,25.5,10.0,Mumbai,2023-11-02,onion
Onion,Vegetables,37.8,34.9,29.9,9.5,Mumbai,2023-11-03,onion
Onion,Vegetables,39.3,42.4,36.5,11.4,Mumbai,2023-11-04,onion
Onion,Vegetables,38.5,40.5,34.3,11.1,Mumbai,2023-11-05,onion
Onion,Vegetables,37.3,34.6,26.3,14.8,Mumbai,2023-11-06,onion
Onion,Vegetables,36.6,34.7,30.1,9.0,Mumbai,2023-11-07,onion
Onion,Vegetables,37.0,24.8,22.3,8.7,Mumbai,2023-11-08,onion
Onion,Vegetables,37.5,29.2,21.7,10.3,Mumbai,2023-11-09,onion
Onion,Vegetables,33.9,30.2,24.5,8.9,Mumbai,2023-11-10,onion
Onion,Vegetables,36.6,40.7,33.0,12.4,Mumbai,2023-11-11,onion
Onion,Vegetables,35.4,39.9,35.2,11.6,Mumbai,2023-11-12,onion
Onion,Vegetables,35.9,35.1,29.3,9.2,Mumbai,2023-11-13,onion
Onion,Vegetables,37.6,38.0,28.2,16.3,Mumbai,2023-11-14,onion
Onion,Vegetables,39.6,28.7,24.1,7.5,Mumbai,2023-11-15,onion
Onion,Vegetables,35.2,35.2,28.3,11.4,Mumbai,2023-11-16,onion
Onion,Vegetables,37.2,29.2,25.5,6.2,Mumbai,2023-11-17,onion
Onion,Vegetables,36.2,39.6,34.3,11.4,Mumbai,2023-11-18,onion
Onion,Vegetables,39.0,36.9,32.1,12.4,Mumbai,2023-11-19,onion
Onion,Vegetables,35.6,36.5,32.2,7.0,Mumbai,2023-11-20,onion
Onion,Vegetables,33.3,33.0,30.8,7.5,Mumbai,2023-11-21,onion
Onion,Vegetables,39.2,31.2,26.4,7.9,Mumbai,2023-11-22,onion
Onion,Vegetables,34.0,33.1,30.0,6.4,Mumbai,2023-11-23,onion
Onion,Vegetables,34.1,34.2,28.2,10.2,Mumbai,2023-11-24,onion
Onion,Vegetables,34.6,42.6,39.5,5.6,Mumbai,2023-11-25,onion
Onion,Vegetables,34.5,37.0,32.0,10.4,Mumbai,2023-11-26,onion
Onion,Vegetables,36.8,36.7,29.4,10.5,Mumbai,2023-11-27,onion
Onion,Vegetables,36.9,34.6,25.8,14.3,Mumbai,2023-11-28,onion
Onion,Vegetables,38.0,37.9,31.9,13.1,Mumbai,2023-11-29,onion
Onion,Vegetables,36.4,35.9,27.4,14.3,Mumbai,2023-11-30,onion
Onion,Vegetables,38.9,30.0,28.3,5.4,Mumbai,2023-12-01,onion
Onion,Vegetables,39.2,49.1,36.4,15.8,Mumbai,2023-12-02,onion
Onion,Vegetables,36.1,32.0,29.1,5.8,Mumbai,2023-12-03,onion
Onion,Vegetables,37.7,36.5,27.2,13.3,Mumbai,2023-12-04,onion
Onion,Vegetables,39.4,26.3,22.5,7.4,Mumbai,2023-12-05,onion
Onion,Vegetables,35.5,35.4,29.4,11.7,Mumbai,2023-12-06,onion
Onion,Vegetables,35.3,31.9,25.6,9.3,Mumbai,2023-12-07,onion
Onion,Vegetables,37.8,33.2,26.9,13.4,Mumbai,2023-12-08,onion
Onion,Vegetables,39.0,35.2,29.1,13.4,Mumbai,2023-12-09,onion
Onion,Vegetables,36.8,52.3,39.8,18.1,Mumbai,2023-12-10,onion
Onion,Vegetables,39.9,30.6,27.3,10.8,Mumbai,2023-12-11,onion
Onion,Vegetables,34.7,43.0,33.3,13.4,Mumbai,2023-12-12,onion
Onion,Vegetables,40.2,29.2,27.2,4.2,Mumbai,2023-12-13,onion
Onion,Vegetables,39.2,37.7,28.9,11.6,Mumbai,2023-12-14,onion
Onion,Vegetables,33.8,42.5,31.7,16.5,Mumbai,2023-12-15,onion
Onion,Vegetables,39.7,40.6,32.8,12.0,Mumbai,2023-12-16,onion
Onion,Vegetables,34.2,46.0,36.6,16.3,Mumbai,2023-12-17,onion
Onion,Vegetables,37.0,35.0,28.7,11.1,Mumbai,2023-12-18,onion
Onion,Vegetables,37.0,28.7,25.3,10.2,Mumbai,2023-12-19,onion
Onion,Vegetables,35.5,25.7,24.0,5.2,Mumbai,2023-12-20,onion
Onion,Vegetables,40.1,35.4,32.0,6.0,Mumbai,2023-12-21,onion
Onion,Vegetables,35.2,31.7,27.0,8.6,Mumbai,2023-12-22,onion
Onion,Vegetables,40.2,46.3,34.3,16.9,Mumbai,2023-12-23,onion
Onion,Vegetables,38.8,37.5,29.9,11.3,Mumbai,2023-12-24,onion
Onion,Vegetables,34.7,32.0,24.1,11.4,Mumbai,2023-12-25,onion
Onion,Vegetables,33.5,30.8,26.0,7.5,Mumbai,2023-12-26,onion
Onion,Vegetables,33.6,37.5,31.6,9.9,Mumbai,2023-12-27,onion
Onion,Vegetables,36.8,33.8,27.5,8.9,Mumbai,2023-12-28,onion
Onion,Vegetables,39.5,36.7,28.4,13.4,Mumbai,2023-12-29,onion
Onion,Vegetables,34.4,36.0,26.7,14.2,Mumbai,2023-12-30,onion
Onion,Vegetables,36.2,33.6,30.5,6.5,Mumbai,2023-12-31,onion
Onion,Vegetables,38.6,33.2,29.1,7.1,Nashik,2022-01-01,onion
Onion,Vegetables,34.4,34.3,30.4,9.9,Nashik,2022-01-02,onion
Onion,Vegetables,37.5,29.6,23.9,8.5,Nashik,2022-01-03,onion
Onion,Vegetables,34.2,31.0,26.6,9.8,Nashik,2022-01-04,onion
Onion,Vegetables,38.4,30.0,24.1,9.2,Nashik,2022-01-05,onion
Onion,Vegetables,36.7,40.5,32.8,14.2,Nashik,2022-01-06,onion
Onion,Vegetables,33.7,38.3,36.4,7.8,Nashik,2022-01-07,onion
Onion,Vegetables,38.6,41.0,37.8,7.2,Nashik,2022-01-08,onion
Onion,Vegetables,39.2,35.1,27.6,14.8,Nashik,2022-01-09,onion
Onion,Vegetables,35.3,40.0,31.9,10.7,Nashik,2022-01-10,onion
Onion,Vegetables,33.5,36.2,28.0,14.9,Nashik,2022-01-11,onion
Onion,Vegetables,35.2,44.8,37.2,14.1,Nashik,2022-01-12,onion
Onion,Vegetables,35.1,28.8,26.4,8.1,Nashik,2022-01-13,onion
Onion,Vegetables,36.7,29.9,27.2,4.7,Nashik,2022-01-14,onion
Onion,Vegetables,34.3,37.7,32.2,8.9,Nashik,2022-01-15,onion
Onion,Vegetables,37.1,40.3,33.5,14.7,Nashik,2022-01-16,onion
Onion,Vegetables,38.7,35.1,27.6,14.9,Nashik,2022-01-17,onion
Onion,Vegetables,33.4,41.3,31.2,13.4,Nashik,2022-01-18,onion
Onion,Vegetables,38.2,35.0,26.2,16.4,Nashik,2022-01-19,onion
Onion,Vegetables,37.8,31.0,28.3,8.1,Nashik,2022-01-20,onion
Onion,Vegetables,35.6,34.7,27.6,12.9,Nashik,2022-01-21,onion
Onion,Vegetables,35.1,43.8,36.2,12.1,Nashik,2022-01-22,onion
Onion,Vegetables,35.8,38.7,36.0,6.3,Nashik,2022-01-23,onion
Onion,Vegetables,39.5,28.2,22.4,8.2,Nashik,2022-01-24,onion
Onion,Vegetables,40.3,36.0,27.1,16.7,Nashik,2022-01-25,onion
Onion,Vegetables,38.1,34.1,30.0,11.6,Nashik,2022-01-26,onion
Onion,Vegetables,37.2,30.4,25.9,12.1,Nashik,2022-01-27,onion
Onion,Vegetables,39.0,21.6,20.4,3.3,Nashik,2022-01-28,onion
Onion,Vegetables,33.6,46.9,38.9,13.2,Nashik,2022-01-29,onion
Onion,Vegetables,34.9,41.7,35.1,10.1,Nashik,2022-01-30,onion
Onion,Vegetables,35.1,35.4,26.5,16.4,Nashik,2022-01-31,onion
Onion,Vegetables,38.9,32.6,26.7,12.8,Nashik,2022-02-01,onion
Onion,Vegetables,40.1,30.4,24.0,12.3,Nashik,2022-02-02,onion
Onion,Vegetables,39.1,26.1,22.6,7.4,Nashik,2022-02-03,onion
Onion,Vegetables,37.3,26.8,25.5,8.0,Nashik,2022-02-04,onion
Onion,Vegetables,37.0,38.5,30.8,10.7,Nashik,2022-02-05,onion
Onion,Vegetables,35.0,35.7,27.1,15.6,Nashik,2022-02-06,onion
Onion,Vegetables,39.4,38.8,30.5,11.1,Nashik,2022-02-07,onion
Onion,Vegetables,33.6,26.2,24.3,6.1,Nashik,2022-02-08,onion
Onion,Vegetables,34.6,38.4,31.0,10.0,Nashik,2022-02-09,onion
Onion,Vegetables,38.7,41.1,30.7,16.3,Nashik,2022-02-10,onion
Onion,Vegetables,38.8,32.4,30.1,10.0,Nashik,2022-02-11,onion
Onion,Vegetables,34.7,39.6,35.9,5.9,Nashik,2022-02-12,onion
Onion,Vegetables,35.3,36.5,33.3,9.2,Nashik,2022-02-13,onion
Onion,Vegetables,35.1,31.4,29.6,3.9,Nashik,2022-02-14,onion
Onion,Vegetables,37.7,28.1,26.1,6.2,Nashik,2022-02-15,onion
Onion,Vegetables,33.1,29.6,24.0,10.6,Nashik,2022-02-16,onion
Onion,Vegetables,38.0,31.8,23.9,14.7,Nashik,2022-02-17,onion
Onion,Vegetables,39.8,27.1,23.1,10.7,Nashik,2022-02-18,onion
Onion,Vegetables,40.0,34.2,28.1,9.0,Nashik,2022-02-19,onion
Onion,Vegetables,34.7,29.8,26.6,10.3,Nashik,2022-02-20,onion
Onion,Vegetables,35.1,29.7,24.2,10.4,Nashik,2022-02-21,onion
Onion,Vegetables,39.8,27.6,22.2,9.3,Nashik,2022-02-22,onion
Onion,Vegetables,33.8,39.0,32.6,13.6,Nashik,2022-02-23,onion
Onion,Vegetables,39.7,40.6,32.9,14.6,Nashik,2022-02-24,onion
Onion,Vegetables,33.9,35.2,30.1,8.6,Nashik,2022-02-25,onion
Onion,Vegetables,33.2,38.3,33.4,12.1,Nashik,2022-02-26,onion
Onion,Vegetables,38.3,40.1,32.9,11.1,Nashik,2022-02-27,onion
Onion,Vegetables,36.8,31.3,27.9,8.3,Nashik,2022-02-28,onion
Onion,Vegetables,33.8,35.9,28.4,14.9,Nashik,2022-03-01,onion
Onion,Vegetables,36.4,27.9,25.2,5.4,Nashik,2022-03-02,onion
Onion,Vegetables,34.5,30.8,28.1,10.2,Nashik,2022-03-03,onion
Onion,Vegetables,34.6,42.9,34.2,16.4,Nashik,2022-03-04,onion
Onion,Vegetables,40.1,36.6,30.0,13.1,Nashik,2022-03-05,onion
Onion,Vegetables,35.9,36.8,29.4,11.0,Nashik,2022-03-06,onion
Onion,Vegetables,33.7,30.4,28.2,8.5,Nashik,2022-03-07,onion
Onion,Vegetables,34.8,33.8,29.3,11.3,Nashik,2022-03-08,onion
Onion,Vegetables,36.2,36.5,28.5,11.8,Nashik,2022-03-09,onion
Onion,Vegetables,39.8,35.4,28.9,14.4,Nashik,2022-03-10,onion
Onion,Vegetables,39.0,31.1,23.9,13.6,Nashik,2022-03-11,onion
Onion,Vegetables,35.6,38.6,33.0,8.8,Nashik,2022-03-12,onion
Onion,Vegetables,35.3,38.0,36.2,7.8,Nashik,2022-03-13,onion
Onion,Vegetables,37.5,36.4,28.9,11.0,Nashik,2022-03-14,onion
Onion,Vegetables,35.8,33.5,27.8,11.0,Nashik,2022-03-15,onion
Onion,Vegetables,35.1,34.1,25.5,12.8,Nashik,2022-03-16,onion
Onion,Vegetables,35.8,31.1,24.6,9.5,Nashik,2022-03-17,onion
Onion,Vegetables,37.8,28.6,25.8,7.6,Nashik,2022-03-18,onion
Onion,Vegetables,39.1,41.5,32.7,16.0,Nashik,2022-03-19,onion
Onion,Vegetables,39.2,54.4,41.0,19.8,Nashik,2022-03-20,onion
Onion,Vegetables,35.7,33.3,28.8,8.7,Nashik,2022-03-21,onion
Onion,Vegetables,36.7,29.5,24.0,12.7,Nashik,2022-03-22,onion
Onion,Vegetables,36.7,29.1,26.1,9.9,Nashik,2022-03-23,onion
Onion,Vegetables,38.6,39.3,30.6,15.7,Nashik,2022-03-24,onion
Onion,Vegetables,39.6,38.0,30.8,11.6,Nashik,2022-03-25,onion
Onion,Vegetables,33.8,40.6,31.0,14.0,Nashik,2022-03-26,onion
Onion,Vegetables,39.4,40.4,33.5,11.6,Nashik,2022-03-27,onion
Onion,Vegetables,35.7,38.4,31.3,14.3,Nashik,2022-03-28,onion
Onion,Vegetables,40.3,29.6,26.8,8.8,Nashik,2022-03-29,onion
Onion,Vegetables,36.1,28.9,25.7,9.6,Nashik,2022-03-30,onion
Onion,Vegetables,35.7,28.8,25.6,10.5,Nashik,2022-03-31,onion
Onion,Vegetables,33.4,33.9,31.7,7.2,Nashik,2022-04-01,onion
Onion,Vegetables,35.7,53.5,41.7,18.7,Nashik,2022-04-02,onion
Onion,Vegetables,34.3,47.4,38.3,14.0,Nashik,2022-04-03,onion
Onion,Vegetables,39.6,36.4,27.2,12.6,Nashik,2022-04-04,onion
Onion,Vegetables,34.4,35.5,27.2,12.1,Nashik,2022-04-05,onion
Onion,Vegetables,33.3,36.2,30.8,7.6,Nashik,2022-04-06,onion
Onion,Vegetables,34.6,28.1,26.5,4.5,Nashik,2022-04-07,onion
Onion,Vegetables,36.5,37.3,27.8,12.1,Nashik,2022-04-08,onion
Onion,Vegetables,37.6,31.5,29.7,5.1,Nashik,2022-04-09,onion
Onion,Vegetables,38.1,43.2,32.3,16.2,Nashik,2022-04-10,onion
Onion,Vegetables,33.4,31.9,28.9,5.4,Nashik,2022-04-11,onion
Onion,Vegetables,35.0,37.1,27.9,15.8,Nashik,2022-04-12,onion
Onion,Vegetables,34.4,30.4,28.5,6.3,Nashik,2022-04-13,onion
Onion,Vegetables,38.9,29.6,24.7,12.3,Nashik,2022-04-14,onion
Onion,Vegetables,38.8,34.3,31.8,5.7,Nashik,2022-04-15,onion
Onion,Vegetables,38.2,35.0,33.3,3.7,Nashik,2022-04-16,onion
Onion,Vegetables,35.9,45.4,34.8,13.8,Nashik,2022-04-17,onion
Onion,Vegetables,36.0,35.3,28.5,9.7,Nashik,2022-04-18,onion
Onion,Vegetables,35.4,34.1,25.7,12.8,Nashik,2022-04-19,onion
Onion,Vegetables,34.7,36.3,32.6,9.8,Nashik,2022-04-20,onion
Onion,Vegetables,35.8,36.1,30.7,12.5,Nashik,2022-04-21,onion
Onion,Vegetables,37.1,32.5,24.2,12.5,Nashik,2022-04-22,onion
Onion,Vegetables,35.2,40.9,38.8,8.1,Nashik,2022-04-23,onion
Onion,Vegetables,34.4,50.0,37.4,18.1,Nashik,2022-04-24,onion
Onion,Vegetables,34.0,30.0,27.9,6.4,Nashik,2022-04-25,onion
Onion,Vegetables,38.6,38.7,31.0,14.9,Nashik,2022-04-26,onion
Onion,Vegetables,38.5,29.0,23.3,9.6,Nashik,2022-04-27,onion
Onion,Vegetables,39.4,26.3,22.9,8.3,Nashik,2022-04-28,onion
Onion,Vegetables,33.4,31.0,26.1,8.5,Nashik,2022-04-29,onion
Onion,Vegetables,35.1,38.0,32.1,13.0,Nashik,2022-04-30,onion
Onion,Vegetables,38.6,39.8,29.6,17.4,Nashik,2022-05-01,onion
Onion,Vegetables,33.5,26.2,24.6,8.5,Nashik,2022-05-02,onion
Onion,Vegetables,33.6,41.5,34.8,11.0,Nashik,2022-05-03,onion
Onion,Vegetables,34.6,32.8,29.3,9.0,Nashik,2022-05-04,onion
Onion,Vegetables,39.3,31.0,29.1,8.9,Nashik,2022-05-05,onion
Onion,Vegetables,35.6,36.3,27.7,16.1,Nashik,2022-05-06,onion
Onion,Vegetables,38.2,36.3,29.9,11.2,Nashik,2022-05-07,onion
Onion,Vegetables,38.8,30.8,24.0,8.9,Nashik,2022-05-08,onion
Onion,Vegetables,34.2,37.5,33.5,7.9,Nashik,2022-05-09,onion
Onion,Vegetables,36.4,29.6,24.1,12.9,Nashik,2022-05-10,onion
Onion,Vegetables,38.9,40.6,31.2,14.5,Nashik,2022-05-11,onion
Onion,Vegetables,35.3,34.7,26.0,16.5,Nashik,2022-05-12,onion
Onion,Vegetables,34.7,42.0,36.1,8.7,Nashik,2022-05-13,onion
Onion,Vegetables,35.6,33.6,25.9,11.7,Nashik,2022-05-14,onion
Onion,Vegetables,37.4,44.3,37.0,10.1,Nashik,2022-05-15,onion
Onion,Vegetables,39.6,33.6,29.8,7.8,Nashik,2022-05-16,onion
Onion,Vegetables,38.7,30.1,28.4,8.9,Nashik,2022-05-17,onion
Onion,Vegetables,38.8,33.8,28.0,8.8,Nashik,2022-05-18,onion
Onion,Vegetables,37.0,38.9,30.1,14.0,Nashik,2022-05-19,onion
Onion,Vegetables,33.6,38.7,34.3,12.3,Nashik,2022-05-20,onion
Onion,Vegetables,39.2,35.5,30.3,8.8,Nashik,2022-05-21,onion
Onion,Vegetables,39.8,41.0,33.3,14.5,Nashik,2022-05-22,onion
Onion,Vegetables,37.5,25.2,22.5,6.8,Nashik,2022-05-23,onion
Onion,Vegetables,35.2,41.7,33.2,13.0,Nashik,2022-05-24,onion
Onion,Vegetables,37.1,29.7,25.2,9.6,Nashik,2022-05-25,onion
Onion,Vegetables,33.5,35.0,31.9,5.5,Nashik,2022-05-26,onion
Onion,Vegetables,38.5,31.4,25.1,14.1,Nashik,2022-05-27,onion
Onion,Vegetables,39.0,27.1,25.4,5.5,Nashik,2022-05-28,onion
Onion,Vegetables,33.5,34.1,29.5,11.5,Nashik,2022-05-29,onion
Onion,Vegetables,38.9,28.6,24.8,9.8,Nashik,2022-05-30,onion
Onion,Vegetables,35.8,38.8,33.3,10.8,Nashik,2022-05-31,onion
Onion,Vegetables,33.9,30.5,25.2,11.8,Nashik,2022-06-01,onion
Onion,Vegetables,39.5,31.2,26.1,12.5,Nashik,2022-06-02,onion
Onion,Vegetables,35.0,27.1,24.6,5.3,Nashik,2022-06-03,onion
Onion,Vegetables,34.2,41.2,35.0,13.4,Nashik,2022-06-04,onion
Onion,Vegetables,35.3,49.3,37.1,18.8,Nashik,2022-06-05,onion
Onion,Vegetables,33.3,38.7,33.1,13.5,Nashik,2022-06-06,onion
Onion,Vegetables,39.2,33.9,26.6,10.1,Nashik,2022-06-07,onion
Onion,Vegetables,33.9,36.5,33.4,10.2,Nashik,2022-06-08,onion
Onion,Vegetables,39.4,36.3,30.9,11.0,Nashik,2022-06-09,onion
Onion,Vegetables,36.8,33.9,27.5,12.1,Nashik,2022-06-10,onion
Onion,Vegetables,35.9,41.4,39.1,9.0,Nashik,2022-06-11,onion
Onion,Vegetables,36.5,35.0,31.1,9.7,Nashik,2022-06-12,onion
Onion,Vegetables,34.9,33.1,26.4,13.6,Nashik,2022-06-13,onion
Onion,Vegetables,35.9,30.1,26.2,10.0,Nashik,2022-06-14,onion
Onion,Vegetables,39.8,34.4,27.9,10.7,Nashik,2022-06-15,onion
Onion,Vegetables,35.4,38.7,33.7,9.8,Nashik,2022-06-16,onion
Onion,Vegetables,38.6,26.4,23.5,9.2,Nashik,2022-06-17,onion
Onion,Vegetables,38.6,35.2,32.0,10.1,Nashik,2022-06-18,onion
Onion,Vegetables,33.8,31.7,29.5,7.2,Nashik,2022-06-19,onion
Onion,Vegetables,34.8,40.1,32.7,14.4,Nashik,2022-06-20,onion
Onion,Vegetables,38.1,34.3,31.0,5.8,Nashik,2022-06-21,onion
Onion,Vegetables,38.5,32.7,29.4,6.6,Nashik,2022-06-22,onion
Onion,Vegetables,37.3,31.9,29.1,6.6,Nashik,2022-06-23,onion
Onion,Vegetables,39.0,26.2,23.6,4.7,Nashik,2022-06-24,onion
Onion,Vegetables,37.3,42.0,34.5,10.1,Nashik,2022-06-25,onion
Onion,Vegetables,33.5,53.7,40.2,16.0,Nashik,2022-06-26,onion
Onion,Vegetables,38.2,30.1,27.2,5.1,Nashik,2022-06-27,onion
Onion,Vegetables,35.5,36.8,34.6,9.8,Nashik,2022-06-28,onion
Onion,Vegetables,33.5,37.5,33.6,8.5,Nashik,2022-06-29,onion
Onion,Vegetables,39.9,33.8,26.9,12.8,Nashik,2022-06-30,onion
Onion,Vegetables,34.9,25.6,23.1,4.6,Nashik,2022-07-01,onion
Onion,Vegetables,39.2,41.0,35.7,11.8,Nashik,2022-07-02,onion
Onion,Vegetables,33.6,42.2,32.6,16.9,Nashik,2022-07-03,onion
Onion,Vegetables,35.0,35.6,27.2,12.1,Nashik,2022-07-04,onion
Onion,Vegetables,34.8,36.4,27.1,15.3,Nashik,2022-07-05,onion
Onion,Vegetables,39.1,32.5,24.8,13.2,Nashik,2022-07-06,onion
Onion,Vegetables,37.9,36.6,31.9,12.6,Nashik,2022-07-07,onion
Onion,Vegetables,39.3,32.9,25.8,9.3,Nashik,2022-07-08,onion
Onion,Vegetables,35.5,38.1,31.5,9.8,Nashik,2022-07-09,onion
Onion,Vegetables,39.4,42.4,37.3,8.5,Nashik,2022-07-10,onion
Onion,Vegetables,36.8,34.3,28.7,10.5,Nashik,2022-07-11,onion
Onion,Vegetables,36.0,36.5,30.5,12.3,Nashik,2022-07-12,onion
Onion,Vegetables,35.0,43.9,33.3,14.9,Nashik,2022-07-13,onion
Onion,Vegetables,35.5,25.3,22.4,5.4,Nashik,2022-07-14,onion
Onion,Vegetables,37.8,37.7,28.5,15.3,Nashik,2022-07-15,onion
Onion,Vegetables,37.2,33.5,29.5,6.1,Nashik,2022-07-16,onion
Onion,Vegetables,35.6,27.5,25.7,9.0,Nashik,2022-07-17,onion
Onion,Vegetables,38.3,29.1,23.8,12.1,Nashik,2022-07-18,onion
Onion,Vegetables,38.3,24.7,23.3,8.1,Nashik,2022-07-19,onion
Onion,Vegetables,39.5,31.0,27.5,6.5,Nashik,2022-07-20,onion
Onion,Vegetables,37.0,32.7,26.9,10.6,Nashik,2022-07-21,onion
Onion,Vegetables,39.6,33.8,28.8,12.2,Nashik,2022-07-22,onion
Onion,Vegetables,34.1,30.1,28.0,10.1,Nashik,2022-07-23,onion
Onion,Vegetables,37.3,39.3,31.9,13.6,Nashik,2022-07-24,onion
Onion,Vegetables,40.2,31.9,29.4,5.2,Nashik,2022-07-25,onion
Onion,Vegetables,36.9,37.6,27.9,16.6,Nashik,2022-07-26,onion
Onion,Vegetables,35.0,36.2,28.1,13.9,Nashik,2022-07-27,onion
Onion,Vegetables,34.0,36.2,31.8,10.4,Nashik,2022-07-28,onion
Onion,Vegetables,33.4,38.2,29.4,12.0,Nashik,2022-07-29,onion
Onion,Vegetables,37.5,48.3,42.9,10.8,Nashik,2022-07-30,onion
Onion,Vegetables,37.5,44.4,37.7,12.5,Nashik,2022-07-31,onion
